sample_id,text,bias_type,bias_description,source_type,department,word_count,char_count,confidence_score,is_biased,timestamp
SAMPLE03752,"We've already invested $736k in this project, so we need to continue even though metrics are declining.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,Marketing,17,103,0.576,1,2025-06-13 16:31:18
SAMPLE03753,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Decision Memo,Operations,14,95,0.936,1,2025-09-14 16:31:18
SAMPLE03754,"I saw a failure on social media today, which makes me think we need to invest heavily. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Sales,22,121,0.621,1,2025-03-23 16:31:18
SAMPLE03755,"After hearing about a market crash, I'm convinced competitive disadvantage is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Marketing,20,127,0.577,1,2025-10-11 16:31:18
SAMPLE03756,"I've always said data-driven decisions work best, and the new analysis confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Engineering,21,127,0.924,1,2024-12-23 16:31:18
SAMPLE03757,"The data shows a trend, though we should consider counterarguments. More analysis is needed to draw conclusions.",neutral,Balanced reasoning without evident cognitive bias,Report,Product,17,112,0.17,0,2025-01-17 16:31:18
SAMPLE03758,This research validates what I already knew: experience beats credentials. Other studies are probably flawed.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Product,15,109,0.899,1,2025-07-04 16:31:18
SAMPLE03759,"The original forecast said $274k, so anything close to that seems acceptable to me.",anchoring_bias,Over-reliance on the first piece of information encountered,Chat Message,Finance,14,83,0.811,1,2025-04-22 16:31:18
SAMPLE03760,The data supports my view that clear trend. I'm not interested in arguments against it.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Chat Message,Operations,15,87,0.901,1,2025-10-13 16:31:18
SAMPLE03761,"I saw a failure on social media today, which makes me think we need to invest heavily. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Operations,22,121,0.644,1,2025-05-05 16:31:18
SAMPLE03762,"We've already invested $498k in this project, so we need to continue even though metrics are declining.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,HR,17,103,0.904,1,2025-03-18 16:31:18
SAMPLE03763,It was clear that the company failed was coming. Anyone could have predicted it based on market conditions.,hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Product,18,107,0.875,1,2025-08-07 16:31:18
SAMPLE03764,I knew the merger would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Survey Response,Strategy,14,79,0.662,1,2025-05-21 16:31:18
SAMPLE03765,Recent performance indicates continued growth. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Meeting Note,Marketing,14,98,0.542,1,2025-07-05 16:31:18
SAMPLE03766,"If 78% of people think customers prefer simplicity, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Sales,17,104,0.926,1,2025-02-06 16:31:18
SAMPLE03767,"The data shows a pattern, though we should consider counterarguments. More analysis is needed to draw conclusions.",neutral,Balanced reasoning without evident cognitive bias,Email,Engineering,17,114,0.154,0,2025-06-21 16:31:18
SAMPLE03768,I knew decline would happen because the recent data. This just proves what I've always believed about investment strategy.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Meeting Note,Marketing,19,122,0.893,1,2024-12-04 16:31:18
SAMPLE03769,"I saw a crisis on social media today, which makes me think we need to pivot quickly. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Report,Engineering,22,119,0.915,1,2025-03-29 16:31:18
SAMPLE03770,I always suspected the product success would occur. It seems so obvious now that it happened.,hindsight_bias,Believing past events were more predictable than they actually were,Meeting Note,Strategy,16,93,0.932,1,2025-05-25 16:31:18
SAMPLE03771,Current findings show interesting patterns. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Chat Message,Engineering,14,122,0.458,0,2025-06-03 16:31:18
SAMPLE03772,"I just read about a data breach, so I'm very concerned about market volatility. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Engineering,20,116,0.607,1,2025-08-11 16:31:18
SAMPLE03773,"While early results suggests a causal relationship, there are several confounding factors to examine further.",neutral,Balanced reasoning without evident cognitive bias,Chat Message,Finance,15,109,0.183,0,2025-01-16 16:31:18
SAMPLE03774,"If 70% of people think experience beats credentials, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Email,Strategy,17,105,0.772,1,2025-03-16 16:31:18
SAMPLE03775,"The initial estimate was $407k, so I think $360k is reasonable even though new data suggests $726k.",anchoring_bias,Over-reliance on the first piece of information encountered,Meeting Note,Product,17,99,0.821,1,2025-02-19 16:31:18
SAMPLE03776,"I've always said customers prefer simplicity, and the latest analysis confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Engineering,20,126,0.794,1,2024-12-10 16:31:18
SAMPLE03777,"Given how much major effort we've already used, we should keep going even if cutting losses makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Email,Marketing,19,109,0.801,1,2025-04-16 16:31:18
SAMPLE03778,"The trend is clearly toward platform business models. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Decision Memo,HR,19,102,0.654,1,2025-03-10 16:31:18
SAMPLE03779,I'm focusing on Q4 results because that's what's happening now. Older data is outdated.,recency_bias,Giving more weight to recent events than historical data,Meeting Note,Operations,14,87,0.504,1,2025-11-03 16:31:18
SAMPLE03780,"All the experts are recommending sustainability initiatives, so I'll follow their lead. They can't all be wrong.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Operations,17,112,0.971,1,2025-10-02 16:31:18
SAMPLE03781,Of course the strategy worked happened - all the indicators pointed to it. It was completely predictable.,hindsight_bias,Believing past events were more predictable than they actually were,Survey Response,Engineering,17,105,0.856,1,2025-02-10 16:31:18
SAMPLE03782,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Report,Operations,14,95,0.901,1,2025-11-05 16:31:18
SAMPLE03783,"The original forecast said 270 units, so anything close to that seems acceptable to me.",anchoring_bias,Over-reliance on the first piece of information encountered,Survey Response,Operations,15,87,0.638,1,2025-01-07 16:31:18
SAMPLE03784,I knew the reorganization would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Email,Sales,14,87,0.668,1,2025-03-07 16:31:18
SAMPLE03785,"If 66% of people think customers prefer simplicity, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Email,Finance,17,104,0.9,1,2025-08-16 16:31:18
SAMPLE03786,"After hearing about a data breach, I'm convinced customer churn is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Finance,20,116,0.523,1,2025-01-21 16:31:18
SAMPLE03787,"Given how much substantial capital we've already used, we should keep going even if a new approach makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Meeting Note,Strategy,20,116,0.768,1,2025-04-16 16:31:18
SAMPLE03788,"I've always said customers prefer simplicity, and the latest data confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Product,20,122,0.886,1,2025-05-09 16:31:18
SAMPLE03789,"I saw a failure on social media today, which makes me think we need to act immediately. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Survey Response,Engineering,22,122,0.949,1,2025-07-01 16:31:18
SAMPLE03790,"After hearing about a regulatory change, I'm convinced customer churn is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Marketing,20,122,0.918,1,2024-12-06 16:31:18
SAMPLE03791,"While early results suggests a clear direction, there are several confounding factors to examine further.",neutral,Balanced reasoning without evident cognitive bias,Survey Response,HR,15,105,0.11,0,2024-11-09 16:31:18
SAMPLE03792,Of course the strategy worked happened - all the indicators pointed to it. It was completely predictable.,hindsight_bias,Believing past events were more predictable than they actually were,Report,HR,17,105,0.718,1,2024-11-23 16:31:18
SAMPLE03793,I based my decision on the initial figure of $248k. Later adjustments don't change my view much.,anchoring_bias,Over-reliance on the first piece of information encountered,Email,Sales,17,96,0.813,1,2025-09-02 16:31:18
SAMPLE03794,The latest customer feedback are most important. Historical averages don't reflect current reality.,recency_bias,Giving more weight to recent events than historical data,Chat Message,Product,13,99,0.812,1,2025-08-29 16:31:18
SAMPLE03795,Look at the new data - it clearly shows clear trend. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Decision Memo,Engineering,19,101,0.834,1,2025-01-22 16:31:18
SAMPLE03796,"When I first heard the price was $422k, that stuck with me. Now $487k seems like a good deal.",anchoring_bias,Over-reliance on the first piece of information encountered,Chat Message,Engineering,19,93,0.917,1,2025-09-29 16:31:18
SAMPLE03797,"Given how much significant resources we've already used, we should keep going even if cutting losses makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Chat Message,Engineering,19,118,0.711,1,2025-08-18 16:31:18
SAMPLE03798,"Everyone is switching to cloud services, so it must be the right choice. I should do the same.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,Strategy,18,94,0.797,1,2024-12-18 16:31:18
SAMPLE03799,"Looking back, the expansion was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Product,13,86,0.525,1,2025-04-08 16:31:18
SAMPLE03800,"I saw a failure on social media today, which makes me think we need to pivot quickly. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Report,Finance,22,120,0.822,1,2025-01-03 16:31:18
SAMPLE03801,"Most people believe customers prefer simplicity, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Chat Message,Operations,18,118,0.773,1,2025-04-25 16:31:18
SAMPLE03802,"The last 6 months showed volatility, so I expect that pattern to continue despite historical averages.",recency_bias,Giving more weight to recent events than historical data,Chat Message,Engineering,16,102,0.67,1,2025-05-31 16:31:18
SAMPLE03803,"After putting in countless hours, we have to see it through despite poor performance. We're too far in to stop.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,Product,20,111,0.695,1,2025-08-02 16:31:18
SAMPLE03804,"Given how much countless hours we've already used, we should keep going even if a new approach makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,Finance,20,112,0.91,1,2025-08-05 16:31:18
SAMPLE03805,"Everyone's talking about employee performance lately, so it must be a major issue that needs immediate attention.",availability_bias,Overestimating likelihood of events based on their mental availability,Report,Marketing,17,113,0.925,1,2025-10-26 16:31:18
SAMPLE03806,"While first analysis suggests a positive outcome, there are several confounding factors to examine further.",neutral,Balanced reasoning without evident cognitive bias,Report,Engineering,15,107,0.537,0,2025-03-09 16:31:18
SAMPLE03807,"I saw a failure on social media today, which makes me think we need to change strategy. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Marketing,22,122,0.666,1,2025-03-28 16:31:18
SAMPLE03808,"After hearing about a market crash, I'm convinced competitive disadvantage is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Product,20,127,0.975,1,2025-03-13 16:31:18
SAMPLE03809,"Everyone is switching to cloud services, so it must be the right choice. I should do the same.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Finance,18,94,0.639,1,2025-01-14 16:31:18
SAMPLE03810,Look at the new report - it clearly shows strong pattern. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,HR,19,106,0.223,1,2025-10-08 16:31:18
SAMPLE03811,"Most people believe quality matters most, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,Strategy,18,111,0.834,1,2025-03-29 16:31:18
SAMPLE03812,"I've spent 21 months on this, so I can't quit now. That would mean all that effort was wasted.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,Marketing,19,94,0.93,1,2025-09-01 16:31:18
SAMPLE03813,I knew change would happen because the new study. This just proves what I've always believed about investment strategy.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Engineering,19,119,0.698,1,2025-05-14 16:31:18
SAMPLE03814,I knew the product success would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Meeting Note,Operations,15,88,0.697,1,2025-09-25 16:31:18
SAMPLE03815,"The trend is clearly toward personalization. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Chat Message,HR,17,93,0.762,1,2025-01-05 16:31:18
SAMPLE03816,"Most people believe innovation drives success, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Decision Memo,Product,18,116,0.633,1,2025-07-20 16:31:18
SAMPLE03817,"Most people believe customers prefer simplicity, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Chat Message,Sales,18,118,0.813,1,2025-01-10 16:31:18
SAMPLE03818,I knew the market downturn would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Strategy,15,88,0.845,1,2025-03-15 16:31:18
SAMPLE03819,"I've spent 10 months on this, so I can't quit now. That would mean all that effort was wasted.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Decision Memo,Strategy,19,94,0.816,1,2024-12-21 16:31:18
SAMPLE03820,"After hearing about a product recall, I'm convinced competitive disadvantage is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Finance,20,129,0.769,1,2025-10-18 16:31:18
SAMPLE03821,"After hearing about a market crash, I'm convinced business disruption is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Sales,20,122,0.908,1,2024-12-12 16:31:18
SAMPLE03822,"We've already invested $587k in this project, so we need to continue even though competitors have moved ahead.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Decision Memo,Operations,18,110,0.501,1,2025-01-28 16:31:18
SAMPLE03823,Recent performance indicates sustained improvement. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Report,Operations,14,103,0.839,1,2024-11-08 16:31:18
SAMPLE03824,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Chat Message,Sales,14,95,0.882,1,2025-07-28 16:31:18
SAMPLE03825,"Most people believe innovation drives success, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Marketing,18,116,0.737,1,2025-02-17 16:31:18
SAMPLE03826,Current findings show interesting patterns. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Decision Memo,HR,14,122,0.387,0,2025-04-11 16:31:18
SAMPLE03827,Look at the recent report - it clearly shows clear trend. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Sales,19,106,0.829,1,2025-06-21 16:31:18
SAMPLE03828,"I've spent 14 months on this, so I can't quit now. That would mean all that effort was wasted.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Meeting Note,Marketing,19,94,0.767,1,2025-06-25 16:31:18
SAMPLE03829,"I've spent 17 months on this, so I can't quit now. That would mean all that effort was wasted.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Decision Memo,Sales,19,94,0.74,1,2025-04-10 16:31:18
SAMPLE03830,Look at the latest study - it clearly shows strong pattern. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Operations,19,108,0.636,1,2024-12-26 16:31:18
SAMPLE03831,"The trend is clearly toward automation. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Report,Operations,17,88,0.466,1,2025-01-09 16:31:18
SAMPLE03832,Recent performance indicates sustained improvement. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Survey Response,Operations,14,103,0.725,1,2025-08-14 16:31:18
SAMPLE03833,"The last year showed growth, so I expect that pattern to continue despite historical patterns.",recency_bias,Giving more weight to recent events than historical data,Decision Memo,Sales,15,94,0.823,1,2024-11-26 16:31:18
SAMPLE03834,"Everyone's talking about technology adoption lately, so it must be a major issue that needs immediate attention.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Sales,17,112,0.861,1,2025-03-18 16:31:18
SAMPLE03835,"When I first heard the price was $401k, that stuck with me. Now $328k seems like a good deal.",anchoring_bias,Over-reliance on the first piece of information encountered,Meeting Note,Product,19,93,0.875,1,2025-04-17 16:31:18
SAMPLE03836,I'm focusing on Q4 results because that's what's happening now. Older data is outdated.,recency_bias,Giving more weight to recent events than historical data,Chat Message,Product,14,87,0.678,1,2025-07-23 16:31:18
SAMPLE03837,"I've always said experience beats credentials, and the latest report confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Meeting Note,Operations,20,125,0.585,1,2025-05-20 16:31:18
SAMPLE03838,Recent performance indicates persistent issues. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Report,HR,14,99,0.464,1,2025-03-23 16:31:18
SAMPLE03839,"The last 6 months showed stability, so I expect that pattern to continue despite historical averages.",recency_bias,Giving more weight to recent events than historical data,Chat Message,Product,16,101,0.665,1,2025-03-13 16:31:18
SAMPLE03840,"Looking back, the pivot was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Sales,13,82,0.342,1,2025-04-18 16:31:18
SAMPLE03841,"Given how much countless hours we've already used, we should keep going even if a new approach makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Email,Sales,20,112,0.735,1,2025-02-18 16:31:18
SAMPLE03842,"Everyone's talking about employee performance lately, so it must be a major issue that needs immediate attention.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Finance,17,113,0.571,1,2024-11-24 16:31:18
SAMPLE03843,"I've always said experience beats credentials, and the new data confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Decision Memo,Marketing,20,120,0.647,1,2025-07-13 16:31:18
SAMPLE03844,I'm focusing on latest surveys because that's what's happening now. Older data is outdated.,recency_bias,Giving more weight to recent events than historical data,Email,Marketing,14,91,0.666,1,2025-04-19 16:31:18
SAMPLE03845,"I've spent 29 months on this, so I can't quit now. That would mean all that effort was wasted.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Decision Memo,Engineering,19,94,0.945,1,2025-01-03 16:31:18
SAMPLE03846,I knew fail would happen because the new study. This just proves what I've always believed about market trends.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Sales,19,111,0.57,1,2025-07-20 16:31:18
SAMPLE03847,"When I first heard the price was $99k, that stuck with me. Now $93k seems like a good deal.",anchoring_bias,Over-reliance on the first piece of information encountered,Report,Marketing,19,91,0.811,1,2025-05-05 16:31:18
SAMPLE03848,It was clear that sales increased was coming. Anyone could have predicted it based on market conditions.,hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Finance,17,104,0.735,1,2024-11-25 16:31:18
SAMPLE03849,"The last quarter showed volatility, so I expect that pattern to continue despite historical patterns.",recency_bias,Giving more weight to recent events than historical data,Report,Finance,15,101,0.831,1,2025-09-06 16:31:18
SAMPLE03850,"Everyone is switching to subscription models, so it must be the right choice. I should do the same.",bandwagon_effect,Adopting beliefs because many others hold them,Email,Operations,18,99,0.88,1,2024-12-24 16:31:18
SAMPLE03851,The data supports my view that strong trend. I'm not interested in arguments against it.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Chat Message,HR,15,88,0.907,1,2025-04-17 16:31:18
SAMPLE03852,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Report,Operations,14,95,0.886,1,2025-06-10 16:31:18
SAMPLE03853,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Email,HR,14,95,0.648,1,2025-06-15 16:31:18
SAMPLE03854,"The initial estimate was 418 units, so I think $407k is reasonable even though new data suggests $567k.",anchoring_bias,Over-reliance on the first piece of information encountered,Chat Message,Engineering,18,103,0.843,1,2025-11-02 16:31:18
SAMPLE03855,I knew the product success would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Meeting Note,Strategy,15,88,0.778,1,2025-10-15 16:31:18
SAMPLE03856,I knew change would happen because the recent study. This just proves what I've always believed about investment strategy.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Finance,19,122,0.73,1,2025-08-14 16:31:18
SAMPLE03857,"Looking back, the acquisition was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Survey Response,Finance,13,88,0.881,1,2025-08-08 16:31:18
SAMPLE03858,Look at the new study - it clearly shows strong trend. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Chat Message,Engineering,19,103,0.843,1,2025-04-25 16:31:18
SAMPLE03859,I knew fail would happen because the latest report. This just proves what I've always believed about technology adoption.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Sales,19,121,0.504,1,2025-03-13 16:31:18
SAMPLE03860,It was clear that the strategy worked was coming. Anyone could have predicted it based on market conditions.,hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Engineering,18,108,0.522,1,2024-11-25 16:31:18
SAMPLE03861,I knew succeed would happen because the recent study. This just proves what I've always believed about risk management.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Decision Memo,Engineering,19,119,0.859,1,2025-02-06 16:31:18
SAMPLE03862,Recent performance indicates sustained improvement. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Survey Response,Sales,14,103,0.848,1,2025-06-29 16:31:18
SAMPLE03863,I knew the product success would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Report,Operations,15,88,0.797,1,2025-10-18 16:31:18
SAMPLE03864,"I just read about a merger announcement, so I'm very concerned about reputational damage. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Strategy,20,126,0.804,1,2025-05-07 16:31:18
SAMPLE03865,I knew fail would happen because the recent data. This just proves what I've always believed about market trends.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Decision Memo,HR,19,113,0.889,1,2025-05-28 16:31:18
SAMPLE03866,"I saw an innovation on social media today, which makes me think we need to change strategy. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Finance,22,126,0.83,1,2025-02-26 16:31:18
SAMPLE03867,"The last year showed stability, so I expect that pattern to continue despite historical benchmarks.",recency_bias,Giving more weight to recent events than historical data,Chat Message,Engineering,15,99,0.819,1,2025-04-20 16:31:18
SAMPLE03868,"After putting in countless hours, we have to see it through despite technical challenges. We're too far in to stop.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Chat Message,Strategy,20,115,0.389,1,2025-09-25 16:31:18
SAMPLE03869,"Since a product recall happened recently, I think the probability of financial loss is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Survey Response,Operations,19,120,0.864,1,2025-01-22 16:31:18
SAMPLE03870,I knew succeed would happen because the recent report. This just proves what I've always believed about employee performance.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Marketing,19,125,0.781,1,2025-08-01 16:31:18
SAMPLE03871,"After hearing about a merger announcement, I'm convinced financial loss is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,HR,20,124,0.483,1,2025-10-23 16:31:18
SAMPLE03872,"I saw a crisis on social media today, which makes me think we need to act immediately. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Product,22,121,0.87,1,2025-03-09 16:31:18
SAMPLE03873,"My first impression was 460 units, and I can't shake that feeling even after learning revised estimates.",anchoring_bias,Over-reliance on the first piece of information encountered,Survey Response,HR,17,104,0.279,1,2025-03-27 16:31:18
SAMPLE03874,"I just read about a merger announcement, so I'm very concerned about operational risks. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Strategy,20,124,0.704,1,2025-06-03 16:31:18
SAMPLE03875,"Everyone's talking about market trends lately, so it must be a major issue that needs immediate attention.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Sales,17,106,0.702,1,2025-02-25 16:31:18
SAMPLE03876,I knew the reorganization would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Survey Response,HR,14,87,0.789,1,2025-09-02 16:31:18
SAMPLE03877,"Given how much major effort we've already used, we should keep going even if a new approach makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,Marketing,20,109,0.565,1,2025-03-22 16:31:18
SAMPLE03878,"While early results suggests a positive outcome, there are several confounding factors to examine further.",neutral,Balanced reasoning without evident cognitive bias,Report,Finance,15,106,0.261,0,2025-01-27 16:31:18
SAMPLE03879,"The trend is clearly toward personalization. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,Operations,17,93,0.925,1,2025-03-27 16:31:18
SAMPLE03880,I'm focusing on current KPIs because that's what's happening now. Older data is outdated.,recency_bias,Giving more weight to recent events than historical data,Chat Message,Operations,14,89,0.607,1,2025-02-08 16:31:18
SAMPLE03881,"Most people believe experience beats credentials, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Engineering,18,119,0.963,1,2025-08-10 16:31:18
SAMPLE03882,Recent performance indicates sustained improvement. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Chat Message,Product,14,103,0.779,1,2025-10-23 16:31:18
SAMPLE03883,"I saw a failure on social media today, which makes me think we need to invest heavily. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Product,22,121,0.8,1,2025-06-24 16:31:18
SAMPLE03884,"Looking back, the pivot was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Sales,13,82,0.713,1,2024-11-26 16:31:18
SAMPLE03885,We've committed $408k and 16 months to this approach. Changing course now would mean admitting it was wrong.,sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,Operations,18,108,0.729,1,2025-03-10 16:31:18
SAMPLE03886,"Since a market crash happened recently, I think the probability of financial loss is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Marketing,19,118,0.393,1,2025-04-11 16:31:18
SAMPLE03887,"Since a product recall happened recently, I think the probability of customer churn is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,HR,19,120,0.527,1,2025-04-18 16:31:18
SAMPLE03888,Recent performance indicates persistent issues. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Survey Response,Sales,14,99,0.925,1,2025-08-06 16:31:18
